date,line,station,geton,getoff,update,sum
20200313,2,충정로,8626,9203,20200316,17829
20200313,2,용답,2139,2027,20200316,4166
20200313,2,신답,1377,1491,20200316,2868
20200313,2,신설동,2614,2646,20200316,5260
20200313,2,도림천,979,1002,20200316,1981
20200313,2,양천구청,4980,5208,20200316,10188
20200313,2,신정네거리,7206,7615,20200316,14821
20200313,2,용두,1934,1995,20200316,3929
20200314,2,시청,4591,4094,20200317,8685
20200314,2,을지로입구,13860,13780,20200317,27640
20200314,2,을지로3가,5838,5977,20200317,11815
20200314,2,을지로4가,4817,4848,20200317,9665
20200314,2,동대문역사문화공원,6324,6443,20200317,12767
20200314,2,신당,8011,8374,20200317,16385
20200314,2,상왕십리,6649,6235,20200317,12884
20200314,2,왕십리,9669,8267,20200317,17936
20200314,2,한양대,2606,2684,20200317,5290
20200314,2,뚝섬,8933,9182,20200317,18115
20200314,2,성수,11931,13180,20200317,25111
20200314,2,건대입구,24714,27494,20200317,52208
20200314,2,구의,12158,11707,20200317,23865
20200314,2,강변,18513,18697,20200317,37210
20200314,2,잠실나루,4905,4761,20200317,9666
20200314,2,잠실,40140,37668,20200317,77808
20200314,2,잠실새내,11276,11953,20200317,23229
20200314,2,종합운동장,2689,2989,20200317,5678
20200314,2,삼성,17837,18078,20200317,35915
20200314,2,선릉,17015,15057,20200317,32072
20200314,2,역삼,13397,14795,20200317,28192
20200314,2,강남,44058,46745,20200317,90803
20200314,2,교대,12072,13056,20200317,25128
20200314,2,서초,6403,5870,20200317,12273
20200314,2,방배,6986,7161,20200317,14147
20200314,2,사당,21172,22860,20200317,44032
20200314,2,낙성대,15671,14090,20200317,29761
20200314,2,서울대입구,27350,26578,20200317,53928
20200314,2,봉천,12573,11548,20200317,24121
20200314,2,신림,37870,36192,20200317,74062
20200314,2,신대방,14275,13684,20200317,27959
20200314,2,구로디지털단지,24975,24661,20200317,49636
20200314,2,대림,12039,12458,20200317,24497
20200314,2,신도림,23517,23168,20200317,46685
20200314,2,문래,7390,7698,20200317,15088
20200314,2,영등포구청,8410,8619,20200317,17029
20200314,2,당산,8777,9669,20200317,18446
20200314,2,합정,17899,20114,20200317,38013
20200314,2,홍대입구,39593,44740,20200317,84333
20200314,2,신촌,22321,22976,20200317,45297
20200314,2,이대,6436,6569,20200317,13005
20200314,2,아현,4889,4556,20200317,9445
20200314,2,충정로,4048,4131,20200317,8179
20200314,2,용답,1473,1359,20200317,2832
20200314,2,신답,746,742,20200317,1488
20200314,2,신설동,2000,2009,20200317,4009
20200314,2,도림천,556,545,20200317,1101
20200314,2,양천구청,2619,2603,20200317,5222
20200314,2,신정네거리,4407,4487,20200317,8894
20200314,2,용두,1233,1216,20200317,2449
20200315,2,시청,2787,2360,20200318,5147
20200315,2,을지로입구,9669,9617,20200318,19286
20200315,2,을지로3가,3028,2861,20200318,5889
20200315,2,을지로4가,1694,1712,20200318,3406
20200315,2,동대문역사문화공원,4145,5263,20200318,9408
20200315,2,신당,5127,5618,20200318,10745
20200315,2,상왕십리,4215,4120,20200318,8335
20200315,2,왕십리,6580,5622,20200318,12202
20200315,2,한양대,1641,1825,20200318,3466
20200315,2,뚝섬,5553,5680,20200318,11233
20200315,2,성수,7412,8178,20200318,15590
20200315,2,건대입구,18067,18945,20200318,37012
20200315,2,구의,7938,7964,20200318,15902
20200315,2,강변,14412,14280,20200318,28692
20200315,2,잠실나루,3089,3070,20200318,6159
20200315,2,잠실,27667,25807,20200318,53474
20200315,2,잠실새내,6722,7260,20200318,13982
20200315,2,종합운동장,1790,2155,20200318,3945
20200315,2,삼성,12243,11923,20200318,24166
20200315,2,선릉,8230,7213,20200318,15443
20200315,2,역삼,7467,8069,20200318,15536
20200315,2,강남,24905,24485,20200318,49390
20200315,2,교대,6720,7464,20200318,14184
20200315,2,서초,3869,3588,20200318,7457
20200315,2,방배,4128,4305,20200318,8433
20200315,2,사당,13718,15098,20200318,28816
20200315,2,낙성대,10148,10611,20200318,20759
20200315,2,서울대입구,18724,18962,20200318,37686
20200315,2,봉천,8079,7676,20200318,15755
20200315,2,신림,26136,25303,20200318,51439
20200315,2,신대방,9873,9517,20200318,19390
20200315,2,구로디지털단지,15640,15360,20200318,31000
20200315,2,대림,8173,8210,20200318,16383
20200315,2,신도림,14737,14858,20200318,29595
20200315,2,문래,4292,4469,20200318,8761
20200315,2,영등포구청,5114,5294,20200318,10408
20200315,2,당산,5526,6082,20200318,11608
20200315,2,합정,12218,12669,20200318,24887
20200315,2,홍대입구,29003,28466,20200318,57469
20200315,2,신촌,15430,15185,20200318,30615
20200315,2,이대,3974,4372,20200318,8346
20200315,2,아현,2881,3021,20200318,5902
20200315,2,충정로,2478,2588,20200318,5066
20200315,2,용답,1058,1091,20200318,2149
20200315,2,신답,451,513,20200318,964
20200315,2,신설동,1764,1695,20200318,3459
20200315,2,도림천,277,282,20200318,559
20200315,2,양천구청,1805,1869,20200318,3674
20200315,2,신정네거리,2698,2721,20200318,5419
20200315,2,용두,777,802,20200318,1579
20200316,2,시청,20918,20826,20200319,41744
20200316,2,을지로입구,31714,32542,20200319,64256
20200316,2,을지로3가,17880,17735,20200319,35615
20200316,2,을지로4가,10931,10958,20200319,21889
20200316,2,동대문역사문화공원,9160,10265,20200319,19425
20200316,2,신당,11171,11649,20200319,22820
20200316,2,상왕십리,11315,11040,20200319,22355
20200316,2,왕십리,12860,10757,20200319,23617
20200316,2,한양대,5748,6376,20200319,12124
20200316,2,뚝섬,17157,18560,20200319,35717
20200316,2,성수,29271,31861,20200319,61132
20200316,2,건대입구,27707,29514,20200319,57221
20200316,2,구의,20610,20313,20200319,40923
20200316,2,강변,25633,25108,20200319,50741
20200316,2,잠실나루,11315,11078,20200319,22393
20200316,2,잠실,52355,51191,20200319,103546
20200316,2,잠실새내,16388,16238,20200319,32626
20200316,2,종합운동장,5229,5530,20200319,10759
20200316,2,삼성,40100,41083,20200319,81183
20200316,2,선릉,49570,44456,20200319,94026
20200316,2,역삼,42804,47492,20200319,90296
20200316,2,강남,73055,71549,20200319,144604
20200316,2,교대,29240,32589,20200319,61829
20200316,2,서초,17595,17652,20200319,35247
20200316,2,방배,13625,14116,20200319,27741
20200316,2,사당,28823,31526,20200319,60349
20200316,2,낙성대,22401,22202,20200319,44603
20200316,2,서울대입구,38878,37641,20200319,76519
20200316,2,봉천,20412,19226,20200319,39638
20200316,2,신림,54006,52268,20200319,106274
20200316,2,신대방,21836,21175,20200319,43011
20200316,2,구로디지털단지,50979,51318,20200319,102297
20200316,2,대림,19888,19970,20200319,39858
20200316,2,신도림,35747,34432,20200319,70179
20200316,2,문래,17320,17873,20200319,35193
20200316,2,영등포구청,19368,19668,20200319,39036
20200316,2,당산,16178,18750,20200319,34928
20200316,2,합정,23990,24736,20200319,48726
20200316,2,홍대입구,37814,39393,20200319,77207
20200316,2,신촌,25488,26523,20200319,52011
20200316,2,이대,8787,9303,20200319,18090
20200316,2,아현,7545,7263,20200319,14808
20200316,2,충정로,8832,9307,20200319,18139
20200316,2,용답,2064,2121,20200319,4185
20200316,2,신답,1407,1592,20200319,2999
20200316,2,신설동,2684,2758,20200319,5442
20200316,2,도림천,1005,1060,20200319,2065
20200316,2,양천구청,5083,5338,20200319,10421
20200316,2,신정네거리,7295,7517,20200319,14812
20200316,2,용두,1843,1958,20200319,3801
20200317,2,시청,20915,21073,20200320,41988
20200317,2,을지로입구,31464,32706,20200320,64170
20200317,2,을지로3가,17855,17766,20200320,35621
20200317,2,을지로4가,10951,10753,20200320,21704
20200317,2,동대문역사문화공원,9396,10228,20200320,19624
20200317,2,신당,11274,11696,20200320,22970
20200317,2,상왕십리,11311,10867,20200320,22178
20200317,2,왕십리,12982,10668,20200320,23650
20200317,2,한양대,5812,6259,20200320,12071
20200317,2,뚝섬,17304,18809,20200320,36113
20200317,2,성수,29605,32204,20200320,61809
20200317,2,건대입구,27743,29311,20200320,57054
20200317,2,구의,20627,20280,20200320,40907
20200317,2,강변,24782,24054,20200320,48836
20200317,2,잠실나루,11517,11325,20200320,22842
20200317,2,잠실,53302,52258,20200320,105560
20200317,2,잠실새내,16411,16469,20200320,32880
20200317,2,종합운동장,5130,5444,20200320,10574
20200317,2,삼성,40145,40978,20200320,81123
20200317,2,선릉,49324,44314,20200320,93638
20200317,2,역삼,42789,47264,20200320,90053
20200317,2,강남,73130,73546,20200320,146676
20200317,2,교대,29070,32507,20200320,61577
20200317,2,서초,17525,17507,20200320,35032
20200317,2,방배,13733,14172,20200320,27905
20200317,2,사당,29519,32262,20200320,61781
20200317,2,낙성대,22426,21697,20200320,44123
20200317,2,서울대입구,38787,37410,20200320,76197
20200317,2,봉천,20299,18864,20200320,39163
20200317,2,신림,54055,52548,20200320,106603
20200317,2,신대방,22031,21270,20200320,43301
20200317,2,구로디지털단지,51107,51450,20200320,102557
20200317,2,대림,19878,20159,20200320,40037
20200317,2,신도림,36695,35625,20200320,72320
20200317,2,문래,17591,18015,20200320,35606
20200317,2,영등포구청,19474,19692,20200320,39166
20200317,2,당산,16354,18880,20200320,35234
20200317,2,합정,24606,25573,20200320,50179
20200317,2,홍대입구,37983,40299,20200320,78282
20200317,2,신촌,26624,27678,20200320,54302
20200317,2,이대,8680,9106,20200320,17786
20200317,2,아현,7426,7216,20200320,14642
20200317,2,충정로,8697,9147,20200320,17844
20200317,2,용답,2069,2068,20200320,4137
20200317,2,신답,1371,1550,20200320,2921
20200317,2,신설동,2515,2673,20200320,5188
20200317,2,도림천,991,1015,20200320,2006
20200317,2,양천구청,5082,5379,20200320,10461
20200317,2,신정네거리,7341,7717,20200320,15058
20200317,2,용두,1825,1922,20200320,3747
20200318,2,시청,20898,21163,20200321,42061
20200318,2,을지로입구,32075,33341,20200321,65416
20200318,2,을지로3가,18124,18348,20200321,36472
20200318,2,을지로4가,11061,11074,20200321,22135
20200318,2,동대문역사문화공원,9696,10800,20200321,20496
20200318,2,신당,11661,11824,20200321,23485
20200318,2,상왕십리,11518,11089,20200321,22607
20200318,2,왕십리,13246,11073,20200321,24319
20200318,2,한양대,5980,6487,20200321,12467
20200318,2,뚝섬,18074,19730,20200321,37804
20200318,2,성수,29717,32520,20200321,62237
20200318,2,건대입구,29409,31227,20200321,60636
20200318,2,구의,20827,20381,20200321,41208
20200318,2,강변,25446,24967,20200321,50413
20200318,2,잠실나루,11729,11398,20200321,23127
20200318,2,잠실,56426,55012,20200321,111438
20200318,2,잠실새내,16902,16788,20200321,33690
20200318,2,종합운동장,5478,5743,20200321,11221
20200318,2,삼성,40226,41414,20200321,81640
20200318,2,선릉,49963,44924,20200321,94887
20200318,2,역삼,43505,48151,20200321,91656
20200318,2,강남,74676,75073,20200321,149749
20200318,2,교대,29718,33168,20200321,62886
20200318,2,서초,17756,17753,20200321,35509
20200318,2,방배,13834,14384,20200321,28218
20200318,2,사당,30705,33191,20200321,63896
20200318,2,낙성대,22987,22328,20200321,45315
20200318,2,서울대입구,39986,38788,20200321,78774
20200318,2,봉천,20707,19224,20200321,39931
20200318,2,신림,55477,53588,20200321,109065
20200318,2,신대방,22500,21649,20200321,44149
20200318,2,구로디지털단지,52203,52288,20200321,104491
20200318,2,대림,20160,20526,20200321,40686
20200318,2,신도림,37869,36868,20200321,74737
20200318,2,문래,17741,18203,20200321,35944
20200318,2,영등포구청,19745,20005,20200321,39750
20200318,2,당산,17036,19535,20200321,36571
20200318,2,합정,25638,27074,20200321,52712
20200318,2,홍대입구,40912,43449,20200321,84361
20200318,2,신촌,27464,28766,20200321,56230
20200318,2,이대,9097,9518,20200321,18615
20200318,2,아현,7733,7446,20200321,15179
20200318,2,충정로,8733,9172,20200321,17905
20200318,2,용답,2192,2179,20200321,4371
20200318,2,신답,1446,1594,20200321,3040
20200318,2,신설동,2703,2771,20200321,5474
20200318,2,도림천,961,1038,20200321,1999
20200318,2,양천구청,5357,5474,20200321,10831
20200318,2,신정네거리,7417,7832,20200321,15249
20200318,2,용두,1970,2046,20200321,4016
20200319,2,시청,20685,20911,20200322,41596
20200319,2,을지로입구,31249,32126,20200322,63375
20200319,2,을지로3가,17705,17703,20200322,35408
20200319,2,을지로4가,10532,10538,20200322,21070
20200319,2,동대문역사문화공원,8903,9960,20200322,18863
20200319,2,신당,10987,11373,20200322,22360
20200319,2,상왕십리,11065,10837,20200322,21902
20200319,2,왕십리,13102,10821,20200322,23923
20200319,2,한양대,5619,6046,20200322,11665
20200319,2,뚝섬,16876,18553,20200322,35429
20200319,2,성수,28624,31716,20200322,60340
20200319,2,건대입구,27505,29709,20200322,57214
20200319,2,구의,20132,19734,20200322,39866
20200319,2,강변,24529,23615,20200322,48144
20200319,2,잠실나루,11137,10832,20200322,21969
20200319,2,잠실,52352,51171,20200322,103523
20200319,2,잠실새내,15901,15959,20200322,31860
20200319,2,종합운동장,5060,5440,20200322,10500
20200319,2,삼성,39649,40956,20200322,80605
20200319,2,선릉,48317,43609,20200322,91926
20200319,2,역삼,43105,47293,20200322,90398
20200319,2,강남,72021,72660,20200322,144681
20200319,2,교대,28569,31652,20200322,60221
20200319,2,서초,17045,17247,20200322,34292
20200319,2,방배,13430,13832,20200322,27262
20200319,2,사당,29170,31373,20200322,60543
20200319,2,낙성대,22122,21404,20200322,43526
20200319,2,서울대입구,38290,36601,20200322,74891
20200319,2,봉천,19840,18601,20200322,38441
20200319,2,신림,53723,51770,20200322,105493
20200319,2,신대방,21698,20977,20200322,42675
20200319,2,구로디지털단지,50764,51132,20200322,101896
20200319,2,대림,19433,19788,20200322,39221
20200319,2,신도림,36819,35541,20200322,72360
20200319,2,문래,17247,17698,20200322,34945
20200319,2,영등포구청,19291,19605,20200322,38896
20200319,2,당산,16086,18661,20200322,34747
20200319,2,합정,24517,25983,20200322,50500
20200319,2,홍대입구,38838,40825,20200322,79663
20200319,2,신촌,26122,27125,20200322,53247
20200319,2,이대,8775,9141,20200322,17916
20200319,2,아현,7418,7065,20200322,14483
20200319,2,충정로,8523,8993,20200322,17516
20200319,2,용답,2011,1990,20200322,4001
20200319,2,신답,1318,1523,20200322,2841
20200319,2,신설동,2678,2682,20200322,5360
20200319,2,도림천,938,1019,20200322,1957
20200319,2,양천구청,5011,5303,20200322,10314
20200319,2,신정네거리,7147,7458,20200322,14605
20200319,2,용두,1785,1868,20200322,3653
20200320,2,시청,20850,21033,20200323,41883
20200320,2,을지로입구,32757,33355,20200323,66112
20200320,2,을지로3가,18154,18396,20200323,36550
20200320,2,을지로4가,11205,11420,20200323,22625
20200320,2,동대문역사문화공원,9819,11065,20200323,20884
20200320,2,신당,12094,12433,20200323,24527
20200320,2,상왕십리,11839,11167,20200323,23006
20200320,2,왕십리,14405,12492,20200323,26897
20200320,2,한양대,6060,6438,20200323,12498
20200320,2,뚝섬,18098,19561,20200323,37659
20200320,2,성수,29883,33124,20200323,63007
20200320,2,건대입구,32343,36107,20200323,68450
20200320,2,구의,21534,20667,20200323,42201
20200320,2,강변,28373,28234,20200323,56607
20200320,2,잠실나루,11879,11324,20200323,23203
20200320,2,잠실,58747,56962,20200323,115709
20200320,2,잠실새내,17999,18676,20200323,36675
20200320,2,종합운동장,5610,5956,20200323,11566
20200320,2,삼성,41401,42371,20200323,83772
20200320,2,선릉,49492,44595,20200323,94087
20200320,2,역삼,42722,47447,20200323,90169
20200320,2,강남,78642,82085,20200323,160727
20200320,2,교대,29967,33629,20200323,63596
20200320,2,서초,17553,17524,20200323,35077
20200320,2,방배,14173,14437,20200323,28610
20200320,2,사당,32642,35758,20200323,68400
20200320,2,낙성대,24077,22230,20200323,46307
20200320,2,서울대입구,42899,40609,20200323,83508
20200320,2,봉천,21322,19353,20200323,40675
20200320,2,신림,57771,55854,20200323,113625
20200320,2,신대방,23231,22096,20200323,45327
20200320,2,구로디지털단지,53437,53522,20200323,106959
20200320,2,대림,20623,20684,20200323,41307
20200320,2,신도림,40589,39803,20200323,80392
20200320,2,문래,18096,18540,20200323,36636
20200320,2,영등포구청,19891,20076,20200323,39967
20200320,2,당산,17540,20228,20200323,37768
20200320,2,합정,27369,30218,20200323,57587
20200320,2,홍대입구,46052,52607,20200323,98659
20200320,2,신촌,29765,31414,20200323,61179
20200320,2,이대,9778,9996,20200323,19774
20200320,2,아현,8078,7673,20200323,15751
20200320,2,충정로,8841,9059,20200323,17900
20200320,2,용답,2214,2208,20200323,4422
20200320,2,신답,1412,1568,20200323,2980
